Provider CCN,CCN Facility Type,CCN category,Number of Beds,Total Costs,Cost of Charity Care,Total Income,Net Income,Net Patient Revenue,Total Days Title XVIII,Total Discharges Title XVIII,Fiscal Year Begin Date,Fiscal Year End Date
130049,STH,C,329.0,524272803.0,3440892.0,29158436.0,29158436.0,639175483.0,27945.0,4336.0,01-01-2021,12/31/2021
130073,STH,C,8.0,3448779.0,18482.0,457179.0,324975.0,3092409.0,5.0,2.0,01-01-2021,12/31/2021
140002,STH,C,121.0,134099432.0,3203717.0,13995333.0,-148460.0,161958145.0,10104.0,2038.0,01-01-2021,12/31/2021
140064,STH,C,81.0,73314170.0,2471570.0,24292958.0,23835643.0,103476447.0,5786.0,1278.0,10-01-2020,09/30/2021
140084,STH,C,190.0,132901995.0,2814872.0,-15852079.0,-15852079.0,143228596.0,11336.0,2020.0,12-01-2020,11/30/2021
140103,STH,C,114.0,87615517.0,4577105.0,-5187178.0,-5187175.0,87566346.0,3385.0,512.0,01-01-2021,12/31/2021
140125,STH,C,288.0,80245871.0,912389.0,161130.0,125548.0,97750346.0,2577.0,1034.0,01-01-2021,12/31/2021
140137,STH,C,28.0,22901101.0,223742.0,-4816807.0,-4587412.0,20862484.0,1292.0,188.0,07-01-2021,06/30/2022
140161,STH,C,42.0,48049005.0,1400207.0,21189693.0,20881429.0,73222499.0,3481.0,845.0,10-01-2020,09/30/2021
140162,STH,C,137.0,154603783.0,4250116.0,51568925.0,50899038.0,219419329.0,12960.0,2645.0,10-01-2020,09/30/2021
140184,STH,C,94.0,62697256.0,345769.0,17689635.0,17689635.0,96115237.0,3153.0,829.0,05-01-2021,04/30/2022
140210,STH,C,38.0,44203269.0,550442.0,16119919.0,15796933.0,32891904.0,1080.0,291.0,07-01-2021,03/31/2022
140228,STH,C,320.0,475043836.0,12374509.0,-3744329.0,-27168154.0,710856751.0,17542.0,3100.0,07-01-2021,06/30/2022
140233,STH,C,241.0,295361786.0,5742695.0,66609010.0,66188557.0,398880088.0,20708.0,3968.0,10-01-2020,09/30/2021
140239,STH,C,194.0,239054734.0,3160518.0,26988036.0,26988036.0,318548884.0,10927.0,2071.0,07-01-2021,06/30/2022
140252,STH,C,424.0,458207108.0,7871826.0,17272005.0,17272006.0,509958860.0,33170.0,7465.0,10-01-2020,09/30/2021
140275,STH,C,145.0,90793260.0,1115585.0,1791863.0,1750744.0,99815732.0,2521.0,691.0,07-01-2021,06/30/2022
140280,STH,C,249.0,254062130.0,2872474.0,30922509.0,30922509.0,338647769.0,14113.0,3069.0,01-01-2021,12/31/2021
140294,STH,C,47.0,38976053.0,319740.0,4497330.0,4497330.0,52694072.0,1098.0,337.0,01-01-2021,12/31/2021
150001,STH,C,49.0,70696000.0,1092258.0,4356734.0,4356734.0,95096467.0,2019.0,510.0,01-01-2021,12/31/2021
150002,STH,C,417.0,318982775.0,4709462.0,15891423.0,15665413.0,362641158.0,21446.0,2997.0,01-01-2021,12/31/2021
150004,STH,C,10.0,208482218.0,5659327.0,-31408363.0,-32778715.0,175091017.0,4296.0,893.0,01-01-2021,12/31/2021
150005,STH,C,130.0,227743805.0,5914980.0,38489514.0,38489531.0,380566884.0,6649.0,1620.0,01-01-2021,12/31/2021
150006,STH,C,74.0,135681929.0,988848.0,33392549.0,33392549.0,180920622.0,8380.0,1636.0,01-01-2021,12/31/2021
150007,STH,C,113.0,132234158.0,1393727.0,60110462.0,60110462.0,202518947.0,5389.0,1249.0,01-01-2021,12/31/2021
150008,STH,C,119.0,126032070.0,1965837.0,7079241.0,7079241.0,133255580.0,6314.0,1022.0,07-01-2021,06/30/2022
150009,STH,C,153.0,149591809.0,1951394.0,-16803507.0,-16803507.0,176391035.0,10546.0,2305.0,08-01-2021,07/31/2022
150011,STH,C,108.0,129440285.0,6383532.0,-25579403.0,-25469954.0,195058285.0,5208.0,1246.0,07-01-2021,06/30/2022
150015,STH,C,99.0,204078944.0,7883070.0,55103541.0,55103541.0,281073728.0,10333.0,2395.0,01-01-2021,12/31/2021
150018,STH,C,215.0,262218335.0,2969611.0,25259610.0,26755000.0,320279000.0,14308.0,2690.0,01-01-2021,12/31/2021
150021,STH,C,791.0,1112435877.0,23455182.0,127744470.0,127209532.0,1556772640.0,40743.0,7379.0,01-01-2021,12/31/2021
150022,STH,C,29.0,52248502.0,4882596.0,14147890.0,14147890.0,74024914.0,1762.0,508.0,01-01-2021,12/31/2021
150023,STH,C,244.0,369365796.0,5762729.0,101785938.0,67336129.0,528187939.0,25133.0,4748.0,01-01-2021,12/31/2021
150030,STH,C,48.0,112386454.0,975378.0,6894877.0,6894877.0,131609498.0,3494.0,881.0,01-01-2021,12/31/2021
150034,STH,C,180.0,239480197.0,1715644.0,38172679.0,38172679.0,305072430.0,13992.0,2803.0,07-01-2021,06/30/2022
150037,STH,C,95.0,104226359.0,1581603.0,15407362.0,13537176.0,140656351.0,2855.0,394.0,01-01-2021,12/31/2021
150045,STH,C,64.0,49524542.0,1701262.0,13151945.0,13151945.0,66538399.0,1181.0,309.0,01-01-2021,12/31/2021
150046,STH,C,158.0,108634654.0,3762319.0,18547668.0,18547665.0,128620973.0,5616.0,1227.0,09-01-2021,08/31/2022
150051,STH,C,255.0,355619639.0,8057626.0,145338696.0,145338696.0,515649772.0,18789.0,3650.0,01-01-2021,12/31/2021
150056,STH,C,1265.0,2520741397.0,54222254.0,842401849.0,842401849.0,3442103309.0,65768.0,9444.0,01-01-2021,12/31/2021
150059,STH,C,119.0,169638355.0,3267027.0,-13992326.0,-13992326.0,222260074.0,4814.0,1014.0,01-01-2021,12/31/2021
150065,STH,C,81.0,115773325.0,1092649.0,39669205.0,39669205.0,187997702.0,2433.0,459.0,01-01-2021,12/31/2021
150069,STH,C,61.0,79854696.0,687860.0,32730950.0,32730950.0,143502783.0,3986.0,1000.0,01-01-2021,12/31/2021
150072,STH,C,37.0,72170201.0,2792090.0,-768632.0,-768632.0,100073527.0,1587.0,442.0,01-01-2021,12/31/2021
150075,STH,C,34.0,31125253.0,310271.0,-1867262.0,-1867262.0,37498631.0,1129.0,238.0,10-01-2020,09/30/2021
150076,STH,C,45.0,53212203.0,1153626.0,5584611.0,5584611.0,65821157.0,1838.0,501.0,07-01-2021,06/30/2022
150082,STH,C,549.0,694111063.0,14717452.0,393040838.0,393040838.0,1135374673.0,57912.0,11905.0,10-01-2020,09/30/2021
150086,STH,C,61.0,87579073.0,456669.0,8562299.0,8562299.0,79965934.0,5321.0,1234.0,01-01-2021,12/31/2021
150088,STH,C,144.0,170972385.0,4972774.0,11477354.0,11476955.0,199830613.0,6919.0,1214.0,07-01-2021,06/30/2022
150089,STH,C,314.0,392715990.0,9663805.0,72920119.0,72920119.0,504611966.0,27734.0,5076.0,01-01-2021,12/31/2021
150091,STH,C,36.0,50230907.0,1900170.0,14655083.0,14655083.0,69669685.0,1002.0,324.0,01-01-2021,12/31/2021
150101,STH,C,30.0,61644009.0,1739299.0,24224338.0,24224338.0,95108709.0,1051.0,348.0,01-01-2021,12/31/2021
150104,STH,C,79.0,88683540.0,1542604.0,3742280.0,4622235.0,161571012.0,2851.0,631.0,01-01-2021,12/31/2021
150113,STH,C,124.0,177953544.0,2050433.0,5504751.0,5504751.0,205659497.0,7235.0,1457.0,01-01-2021,12/31/2021
150115,STH,C,96.0,141009382.0,1064023.0,76912851.0,76912851.0,245367046.0,5197.0,1641.0,07-01-2021,06/30/2022
150125,STH,C,399.0,468119039.0,3898520.0,68554046.0,68554046.0,593945585.0,30936.0,5676.0,07-01-2021,06/30/2022
150128,STH,C,169.0,213085903.0,3466289.0,85487370.0,85487370.0,323967557.0,11224.0,2407.0,01-01-2021,12/31/2021
150146,STH,C,31.0,44454414.0,2203714.0,15830851.0,15830851.0,73525871.0,1387.0,462.0,01-01-2021,12/31/2021
150149,STH,C,74.0,84299113.0,379628.0,19998434.0,19998437.0,125740722.0,78.0,33.0,01-01-2021,12/31/2021
150150,STH,C,131.0,138679598.0,745101.0,28082830.0,28082830.0,185382141.0,1856.0,453.0,04-01-2021,03/31/2022
150153,STH,C,107.0,140905682.0,2497523.0,44695418.0,44695418.0,192796457.0,8307.0,1643.0,07-01-2021,06/30/2022
150157,STH,C,121.0,133573500.0,2560916.0,89439978.0,89439978.0,249498661.0,4665.0,1036.0,07-01-2021,06/30/2022
150160,STH,C,38.0,116159081.0,485348.0,61777079.0,61777079.0,183713931.0,849.0,493.0,01-01-2021,12/31/2021
150165,STH,C,75.0,102692434.0,3526016.0,12730800.0,12730800.0,127795788.0,5289.0,1129.0,01-01-2021,12/31/2021
150166,STH,C,18.0,43587260.0,6927.0,8361778.0,7412261.0,54684211.0,714.0,265.0,01-01-2021,12/31/2021
150167,STH,C,37.0,103837535.0,1080106.0,77534521.0,77534520.0,176728357.0,75.0,46.0,01-01-2021,12/31/2021
150168,STH,C,39.0,72497447.0,357737.0,36712402.0,36712402.0,144641323.0,785.0,320.0,01-01-2021,12/31/2021
150179,STH,C,52.0,18491182.0,29402.0,-4451302.0,-4451302.0,21808804.0,591.0,128.0,01-01-2021,12/31/2021
150191,STH,C,8.0,6472656.0,1.0,-3280294.0,-3280294.0,4536190.0,117.0,47.0,03/24/2021,12/31/2021
160001,STH,C,27.0,58777368.0,819394.0,6282945.0,6282945.0,65354884.0,1340.0,419.0,01-01-2021,12/31/2021
160013,STH,C,13.0,43742831.0,559287.0,5534714.0,5534714.0,55523540.0,1174.0,385.0,01-01-2021,12/31/2021
160016,STH,C,44.0,123819994.0,1248487.0,20534473.0,20534473.0,143500147.0,5919.0,1147.0,01-01-2021,12/31/2021
160028,STH,C,141.0,94535026.0,1116753.0,-3679679.0,-3679679.0,97158961.0,5413.0,1003.0,07-01-2021,06/30/2022
160029,STH,C,211.0,157508986.0,549222.0,-25117151.0,-25117151.0,146760315.0,8075.0,1859.0,07-01-2021,06/30/2022
160030,STH,C,162.0,193399834.0,1490681.0,-35170961.0,-35580249.0,214543545.0,13803.0,2753.0,07-01-2021,06/30/2022
160033,STH,C,322.0,360517836.0,3367864.0,3323300.0,-50157062.0,369275934.0,19504.0,3886.0,07-01-2021,06/30/2022
160040,STH,C,35.0,30401917.0,1119364.0,2441228.0,3247528.0,37148926.0,876.0,221.0,07-01-2021,06/30/2022
160047,STH,C,110.0,104662905.0,2094201.0,20931294.0,20349000.0,119494000.0,8893.0,1938.0,01-01-2021,12/31/2021
160057,STH,C,174.0,252097864.0,4199348.0,-27013410.0,-27013410.0,280064906.0,11392.0,2166.0,07-01-2021,06/30/2022
160058,STH,C,732.0,1620026124.0,16340918.0,332563204.0,332563204.0,2113913591.0,52873.0,7262.0,07-01-2021,06/30/2022
160069,STH,C,147.0,135735787.0,1018384.0,-1628550.0,-8239721.0,150293444.0,17865.0,3860.0,07-01-2021,06/30/2022
160080,STH,C,107.0,99783272.0,1058499.0,-4622616.0,-9461169.0,131130558.0,5359.0,1149.0,07-01-2021,06/30/2022
160082,STH,C,611.0,726166620.0,5195310.0,222856566.0,222856566.0,864945929.0,53221.0,9414.0,01-01-2021,12/31/2021
160083,STH,C,591.0,636646083.0,9654929.0,-2228698.0,-2228698.0,643247998.0,39251.0,6754.0,07-01-2021,06/30/2022
160089,STH,C,88.0,70190507.0,784522.0,-10746587.0,-10746587.0,89667326.0,2940.0,672.0,05-01-2021,04/30/2022
160101,STH,C,121.0,131635735.0,4849377.0,18298450.0,18298450.0,152685102.0,3497.0,610.0,07-01-2021,06/30/2022
160110,STH,C,191.0,200069377.0,2306813.0,71161568.0,32996978.0,263482380.0,10388.0,2357.0,01-01-2021,12/31/2021
160117,STH,C,87.0,97561682.0,979661.0,31617233.0,11014943.0,121037150.0,6166.0,1201.0,01-01-2021,12/31/2021
160146,STH,C,173.0,155522204.0,2802849.0,32418954.0,215130.0,178255161.0,10267.0,1866.0,01-01-2021,12/31/2021
160147,STH,C,33.0,45192362.0,225300.0,1997006.0,1997006.0,60846303.0,1992.0,421.0,01-01-2021,12/31/2021
160153,STH,C,142.0,186478650.0,3537535.0,-49613647.0,-52482654.0,159570662.0,12567.0,2218.0,07-01-2021,06/30/2022
170006,STH,C,64.0,92010405.0,7387309.0,137499.0,134477.0,99282752.0,3543.0,798.0,04-01-2021,03/31/2022
170009,STH,C,22.0,28700674.0,31127.0,2518067.0,2518067.0,30590382.0,1529.0,504.0,01-01-2021,12/31/2021
170012,STH,C,177.0,164985971.0,4752091.0,173067023.0,92936762.0,235174807.0,15884.0,2962.0,10-01-2020,09/30/2021
170013,STH,C,144.0,174275363.0,1035618.0,-16586596.0,-71540558.0,206643054.0,11796.0,2143.0,07-01-2021,06/30/2022
170017,STH,C,20.0,31507212.0,1128163.0,1362262.0,1362262.0,34843012.0,1375.0,292.0,01-01-2021,12/31/2021
170020,STH,C,147.0,133927497.0,5468314.0,-12450302.0,-27377985.0,147338976.0,7739.0,1799.0,07-01-2021,06/30/2022
170023,STH,C,90.0,82189890.0,4439426.0,3938756.0,3938756.0,107727321.0,4129.0,819.0,07-01-2021,06/30/2022
170027,STH,C,35.0,39012352.0,83021.0,950995.0,950995.0,41986173.0,2218.0,624.0,10-01-2020,09/30/2021
170068,STH,C,71.0,58476343.0,1682885.0,12552323.0,12552323.0,73742079.0,3828.0,723.0,01-01-2021,12/31/2021
170075,STH,C,16.0,4343778.0,31438.0,1528889.0,1524151.0,3295717.0,1014.0,137.0,10-01-2020,09/30/2021
170086,STH,C,438.0,434586062.0,15215525.0,172869378.0,172869378.0,812033962.0,36105.0,7518.0,10-01-2020,09/30/2021
170103,STH,C,76.0,76073223.0,1046277.0,-4494257.0,-4494257.0,98724934.0,4972.0,908.0,07-01-2021,06/30/2022
170109,STH,C,18.0,27647664.0,1145942.0,5743516.0,2962921.0,31677820.0,461.0,178.0,01-01-2021,12/31/2021
170110,STH,C,26.0,15073340.0,537325.0,-1750127.0,-1750127.0,12163536.0,828.0,111.0,07-01-2021,06/30/2022
170120,STH,C,49.0,70529823.0,439348.0,11770706.0,11715804.0,77919871.0,2356.0,602.0,01-01-2021,12/31/2021
170122,STH,C,641.0,562404656.0,51207760.0,54329250.0,54290661.0,627769236.0,49902.0,8817.0,10-01-2020,09/30/2021
170123,STH,C,590.0,471909275.0,34698277.0,172641466.0,172641489.0,701739542.0,40728.0,7383.0,01-01-2021,12/31/2021
170150,STH,C,32.0,26471845.0,118082.0,-883538.0,-883538.0,25430245.0,1210.0,248.0,01-01-2021,12/31/2021
170166,STH,C,26.0,7990199.0,75384.0,2701742.0,2701742.0,5964890.0,489.0,81.0,01-01-2021,12/31/2021
170175,STH,C,89.0,35930143.0,1459192.0,2269590.0,2269590.0,55451430.0,1892.0,453.0,03-01-2021,02/28/2022
170176,STH,C,261.0,261294989.0,14325542.0,140414500.0,140414510.0,429925921.0,14204.0,2958.0,06-01-2021,05/31/2022
170182,STH,C,137.0,206816462.0,4277822.0,26804133.0,26804111.0,267750564.0,13414.0,2862.0,06-01-2021,05/31/2022
170183,STH,C,32.0,44995793.0,238336.0,14806377.0,14806377.0,58882141.0,1411.0,670.0,07-01-2021,06/30/2022
170185,STH,C,123.0,178239487.0,4357622.0,1302369.0,-114784.0,212644101.0,10575.0,2253.0,01-01-2021,12/31/2021
170188,STH,C,17.0,56636896.0,12150.0,28033920.0,27179945.0,81511112.0,1119.0,557.0,01-01-2021,12/31/2021
170190,STH,C,13.0,26845620.0,72801.0,6397831.0,6397831.0,39076419.0,334.0,232.0,01-01-2021,12/31/2021
170191,STH,C,29.0,55309269.0,2249079.0,-8723149.0,-8723149.0,51871380.0,2069.0,466.0,07-01-2021,06/30/2022
170196,STH,C,35.0,43722854.0,121938.0,22895510.0,22895510.0,66161680.0,1372.0,644.0,01-01-2021,12/31/2021
170200,STH,C,38.0,41358153.0,2101575.0,9407518.0,9407518.0,50464297.0,3539.0,994.0,08-01-2021,07/31/2022
170203,STH,C,36.0,34157379.0,288468.0,5346523.0,5346523.0,38054477.0,511.0,206.0,07-01-2021,06/30/2022
170204,STH,C,31.0,37564443.0,106798.0,-11307615.0,-11307615.0,25563517.0,1616.0,445.0,01-01-2021,12/31/2021
171357,CAH,A,15.0,9029601.0,116394.0,1618584.0,1618584.0,7310504.0,1073.0,91.0,01-01-2021,12/31/2021
171379,CAH,A,21.0,13648699.0,68951.0,3419817.0,3419817.0,13535648.0,907.0,127.0,01-01-2021,12/31/2021
180078,STH,C,72.0,33054717.0,142720.0,-5624818.0,-5624818.0,30817833.0,2584.0,539.0,10-01-2020,09/30/2021
180124,STH,C,118.0,94914526.0,2582019.0,34765756.0,34765758.0,140597600.0,7612.0,1732.0,10-01-2020,09/30/2021
180128,STH,C,65.0,38204541.0,174409.0,10343272.0,10343272.0,49584733.0,2481.0,492.0,04-01-2021,03/31/2022
190014,STH,C,129.0,41184709.0,156444.0,1958970.0,1958970.0,38641090.0,2086.0,365.0,01-01-2021,12/31/2021
190034,STH,C,44.0,54152890.0,30020.0,10880251.0,9273306.0,59238327.0,2415.0,454.0,01-01-2021,12/31/2021
190046,STH,C,271.0,256101146.0,3012099.0,579878.0,-7085989.0,328510869.0,9269.0,1441.0,01-01-2021,12/31/2021
190088,STH,C,46.0,22549636.0,5184.0,5189854.0,4901060.0,20468875.0,1092.0,242.0,01-01-2021,12/31/2021
190116,STH,C,39.0,26951641.0,220003.0,5322848.0,5322848.0,33163285.0,922.0,152.0,06-01-2021,05/31/2022
190160,STH,C,214.0,146608038.0,1342721.0,-7295989.0,-7295989.0,177822788.0,13727.0,3523.0,03-01-2021,02/28/2022
190202,STH,C,171.0,307961712.0,2796178.0,16060369.0,16060369.0,334204977.0,5156.0,1175.0,10-01-2020,09/30/2021
190204,STH,C,150.0,102347739.0,1528150.0,10532857.0,10532857.0,117634461.0,4652.0,840.0,04-01-2021,03/31/2022
210027,STH,C,191.0,262173058.0,9142008.0,25097901.0,20824811.0,357484557.0,29830.0,4717.0,07-01-2021,06/30/2022
210032,STH,C,124.0,143553934.0,1879290.0,-22129169.0,-22129169.0,184119910.0,14348.0,2627.0,07-01-2021,06/30/2022
210056,STH,C,214.0,212788138.0,4337518.0,-13505363.0,-13505363.0,253300601.0,25073.0,3896.0,07-01-2021,06/30/2022
220019,STH,C,119.0,116204369.0,529213.0,-117616.0,-117621.0,138843304.0,6467.0,1352.0,10-01-2020,09/30/2021
220024,STH,C,177.0,150460000.0,515307.0,781745.0,781745.0,151257836.0,7660.0,1529.0,10-01-2020,09/30/2021
220030,STH,C,40.0,87316180.0,664141.0,334095.0,334095.0,88428641.0,4796.0,1448.0,10-01-2020,09/30/2021
220046,STH,C,233.0,447415505.0,2427202.0,74586481.0,74586481.0,501108839.0,23960.0,5020.0,10-01-2020,09/30/2021
220065,STH,C,70.0,70343791.0,328825.0,132623.0,132623.0,62937200.0,4393.0,1023.0,10-01-2020,09/30/2021
220066,STH,C,150.0,324312493.0,2473829.0,4537340.0,4542355.0,278455047.0,10263.0,2284.0,07-01-2021,06/30/2022
220090,STH,C,149.0,233306173.0,1779305.0,-9254359.0,-9254359.0,231284065.0,15371.0,3728.0,10-01-2020,09/30/2021
220098,STH,C,57.0,58568789.0,996866.0,3138884.0,3138884.0,60741977.0,2251.0,672.0,01-01-2021,12/31/2021
220101,STH,C,228.0,527947081.0,2112462.0,11279906.0,-62753756.0,587106399.0,24099.0,5533.0,10-01-2020,09/30/2021
220105,STH,C,194.0,280199256.0,2478412.0,19943590.0,19943590.0,300834317.0,16853.0,3743.0,10-01-2020,09/30/2021
220175,STH,C,144.0,196301873.0,394337.0,-10790349.0,-10790349.0,228814157.0,11120.0,2519.0,02-01-2021,01/31/2022
220176,STH,C,248.0,449989764.0,596377.0,-113057459.0,-113057459.0,417111218.0,14740.0,3046.0,02-01-2021,01/31/2022
230002,STH,C,240.0,293245119.0,2228564.0,-28820104.0,-28110126.0,374820989.0,22459.0,4820.0,07-01-2021,06/30/2022
230003,STH,C,55.0,80557016.0,563042.0,21249698.0,21249698.0,101701916.0,1081.0,323.0,01-01-2021,12/31/2021
230005,STH,C,58.0,102732205.0,558544.0,30695645.0,-66033159.0,131104924.0,4037.0,996.0,01-01-2021,12/31/2021
230015,STH,C,48.0,50216058.0,265353.0,14140491.0,14140491.0,64355559.0,1014.0,277.0,01-01-2021,12/31/2021
230021,STH,C,270.0,413337591.0,2633740.0,71545261.0,71545261.0,469997356.0,15863.0,3278.0,01-01-2021,12/31/2021
230024,STH,C,278.0,300257843.0,553704.0,4104219.0,4104219.0,321567272.0,15810.0,2476.0,01-01-2021,12/31/2021
230029,STH,C,333.0,392915340.0,3935774.0,4440347.0,-16821012.0,476627298.0,25752.0,4764.0,07-01-2021,06/30/2022
230030,STH,C,49.0,138255421.0,4235117.0,-4234406.0,-4234406.0,164456149.0,4427.0,1013.0,07-01-2021,06/30/2022
230031,STH,C,154.0,58879626.0,512333.0,3335479.0,3170157.0,62327231.0,5122.0,1114.0,01-01-2021,12/31/2021
230035,STH,C,46.0,107584948.0,696974.0,16684496.0,16684496.0,132677813.0,2424.0,572.0,01-01-2021,12/31/2021
230037,STH,C,42.0,59911150.0,306795.0,-2360823.0,-2360823.0,69737854.0,1284.0,377.0,07-01-2021,06/30/2022
230047,STH,C,303.0,456893282.0,5707949.0,34594390.0,33106379.0,593679325.0,29590.0,5352.0,01-01-2021,12/31/2021
230053,STH,C,672.0,1780956201.0,21561748.0,-293462819.0,-293462819.0,2178426014.0,36637.0,5839.0,01-01-2021,12/31/2021
230054,STH,C,163.0,245995784.0,800849.0,844279.0,844279.0,345178562.0,13319.0,2255.0,07-01-2021,06/30/2022
230055,STH,C,49.0,90215528.0,716485.0,3204405.0,2451688.0,110990939.0,2837.0,644.0,01-01-2021,12/31/2021
230066,STH,C,297.0,597539121.0,5245550.0,3985034.0,-15223980.0,641975967.0,18442.0,3200.0,07-01-2021,06/30/2022
230069,STH,C,42.0,137898340.0,995057.0,38510100.0,38410985.0,201355731.0,4120.0,1036.0,07-01-2021,06/30/2022
230070,STH,C,464.0,496255621.0,2681089.0,-95803595.0,-101600011.0,685295627.0,32247.0,5176.0,07-01-2021,06/30/2022
230071,STH,C,34.0,13468487.0,200.0,487482.0,487482.0,11966785.0,1182.0,169.0,11-01-2020,10/31/2021
230077,STH,C,226.0,243768561.0,1876799.0,-62526855.0,-62600955.0,275803809.0,12825.0,2309.0,07-01-2021,06/30/2022
230078,STH,C,26.0,36578124.0,248833.0,7163571.0,7163571.0,46766508.0,16.0,8.0,01-01-2021,12/31/2021
230080,STH,C,49.0,138693271.0,588661.0,-27149389.0,-27149389.0,112459752.0,1957.0,567.0,10-01-2020,09/30/2021
230085,STH,C,8.0,25652420.0,173329.0,-2560325.0,-2560325.0,31601656.0,518.0,140.0,01-01-2021,12/31/2021
230093,STH,C,49.0,70368754.0,493707.0,12806205.0,12806205.0,93992667.0,1875.0,512.0,01-01-2021,12/31/2021
230095,STH,C,88.0,57263754.0,1797407.0,-6490413.0,-6490411.0,60049105.0,2382.0,578.0,07-01-2021,06/30/2022
230099,STH,C,147.0,142444538.0,570977.0,-13586437.0,-6515371.0,148624614.0,7931.0,1556.0,01-01-2021,12/31/2021
230100,STH,C,47.0,54120481.0,880817.0,33261.0,31511.0,57510108.0,1658.0,426.0,07-01-2021,06/30/2022
230104,STH,C,328.0,355774945.0,416330.0,5019500.0,5019500.0,421982708.0,12621.0,1965.0,01-01-2021,12/31/2021
230105,STH,C,172.0,213339347.0,1172234.0,45171204.0,45171204.0,248708988.0,12458.0,3016.0,10-01-2020,09/30/2021
230108,STH,C,36.0,47376737.0,165632.0,4050919.0,4050919.0,69781279.0,1755.0,280.0,12-01-2020,11/30/2021
230110,STH,C,45.0,96675681.0,468350.0,5869155.0,5869155.0,110330357.0,2772.0,609.0,01-01-2021,12/31/2021
230141,STH,C,293.0,380610886.0,1994781.0,64407640.0,64407640.0,430686143.0,25544.0,4488.0,10-01-2020,09/30/2021
230142,STH,C,86.0,159740006.0,1609360.0,-9043035.0,-8833262.0,172771437.0,8161.0,1396.0,07-01-2021,06/30/2022
230146,STH,C,276.0,281871215.0,5075564.0,21005157.0,18714189.0,366652701.0,17140.0,3453.0,01-01-2021,12/31/2021
230156,STH,C,462.0,770393356.0,5614466.0,-52801185.0,-52801185.0,970301676.0,36552.0,7700.0,07-01-2021,06/30/2022
230176,STH,C,193.0,185867676.0,1037645.0,11352518.0,11666649.0,217689726.0,13902.0,2799.0,07-01-2021,06/30/2022
230180,STH,C,49.0,49813074.0,1828121.0,1306616.0,1306614.0,61781311.0,1119.0,292.0,07-01-2021,06/30/2022
230207,STH,C,109.0,173694379.0,769664.0,9187208.0,9187208.0,193462590.0,5218.0,921.0,10-01-2020,09/30/2021
230208,STH,C,48.0,42264129.0,865942.0,-2009960.0,-2009987.0,46172469.0,693.0,194.0,01-01-2021,12/31/2021
230216,STH,C,163.0,213444748.0,885925.0,36647879.0,36647879.0,234172142.0,14361.0,3164.0,10-01-2020,09/30/2021
230217,STH,C,78.0,139830478.0,680986.0,-3542774.0,-4220271.0,156437773.0,4152.0,729.0,04-01-2021,03/31/2022
230222,STH,C,206.0,404218697.0,9620974.0,-66099902.0,-66099902.0,497806972.0,20240.0,3936.0,07-01-2021,06/30/2022
230227,STH,C,284.0,307772448.0,1780786.0,69413829.0,69413829.0,361406896.0,19392.0,3523.0,10-01-2020,09/30/2021
230230,STH,C,533.0,850953419.0,12265091.0,11793431.0,11793431.0,1006805595.0,31592.0,5191.0,01-01-2021,12/31/2021
230239,STH,C,49.0,86512585.0,452185.0,11429780.0,11429780.0,113374227.0,2824.0,600.0,01-01-2021,12/31/2021
230244,STH,C,146.0,99667462.0,368360.0,17805560.0,17661378.0,123956923.0,8929.0,1783.0,01-01-2021,12/31/2021
230254,STH,C,158.0,227766164.0,1446281.0,-14355544.0,-14355352.0,233458983.0,12760.0,2626.0,07-01-2021,06/30/2022
230259,STH,C,79.0,144674287.0,517754.0,6170838.0,1101457.0,178195173.0,3883.0,1054.0,07-01-2021,06/30/2022
230270,STH,C,99.0,164524002.0,1369347.0,2387607.0,2605984.0,186093794.0,7993.0,1370.0,07-01-2021,06/30/2022
